id,name,description,zeni,rarity,selling_exchange_point,event_jumpable,created_at,updated_at
100524,Toppo (God of Destruction Mode) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100531,Dyspo (Super Speed Mode) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100532,Dyspo (Super Speed Mode) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100533,Dyspo (Super Speed Mode) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100534,Dyspo (Super Speed Mode) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100541,Super #17 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100542,Super #17 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100543,Super #17 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100544,Super #17 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100551,Buu (Kid) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100552,Buu (Kid) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100553,Buu (Kid) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100554,Buu (Kid) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100561,Masked Saiyan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100562,Masked Saiyan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100563,Masked Saiyan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100564,Masked Saiyan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100571,Super Gogeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100572,Super Gogeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100573,Super Gogeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100574,Super Gogeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100581,Super Janemba [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100582,Super Janemba [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100583,Super Janemba [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100584,Super Janemba [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100591,Goku (Kaioken) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100592,Goku (Kaioken) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100593,Goku (Kaioken) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100594,Goku (Kaioken) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100601,Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100602,Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100603,Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100604,Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100611,Goku (Ultra Instinct -Sign-) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100612,Goku (Ultra Instinct -Sign-) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100613,Goku (Ultra Instinct -Sign-) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100614,Goku (Ultra Instinct -Sign-) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100624,Goku & Frieza (Final Form) (Angel) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100631,Android #18 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100632,Android #18 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100633,Android #18 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100634,Android #18 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100641,Super Saiyan Goten (Kid) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100642,Super Saiyan Goten (Kid) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100643,Super Saiyan Goten (Kid) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100644,Super Saiyan Goten (Kid) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100651,Super Saiyan Trunks (Kid) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100652,Super Saiyan Trunks (Kid) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100653,Super Saiyan Trunks (Kid) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100654,Super Saiyan Trunks (Kid) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100661,Super Saiyan 3 Gotenks [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100662,Super Saiyan 3 Gotenks [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100663,Super Saiyan 3 Gotenks [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100664,Super Saiyan 3 Gotenks [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100674,Legendary Super Saiyan Broly [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100681,Tapion (Hirudegarn) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100682,Tapion (Hirudegarn) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100683,Tapion (Hirudegarn) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100684,Tapion (Hirudegarn) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100691,Super Saiyan 4 Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100692,Super Saiyan 4 Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100693,Super Saiyan 4 Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100694,Super Saiyan 4 Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100701,Super Saiyan 4 Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100702,Super Saiyan 4 Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100703,Super Saiyan 4 Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100704,Super Saiyan 4 Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100711,Cooler (Final Form) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100712,Cooler (Final Form) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100713,Cooler (Final Form) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100714,Cooler (Final Form) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100724,Super Saiyan 2 Gohan (Youth) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100731,Super Saiyan 3 Goku (Angel) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100732,Super Saiyan 3 Goku (Angel) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100733,Super Saiyan 3 Goku (Angel) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100734,Super Saiyan 3 Goku (Angel) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100741,Frieza (1st Form) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100742,Frieza (1st Form) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100743,Frieza (1st Form) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100744,Frieza (1st Form) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100751,Bulma (Youth) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100752,Bulma (Youth) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100753,Bulma (Youth) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100754,Bulma (Youth) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100761,Videl [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100762,Videl [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100763,Videl [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100764,Videl [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100771,Pan (GT) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100772,Pan (GT) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100773,Pan (GT) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100774,Pan (GT) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100781,Mai (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100782,Mai (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100783,Mai (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100784,Mai (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.410131,2024-07-24 07:39:44.410131
100791,Android #18 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100792,Android #18 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100793,Android #18 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100794,Android #18 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100804,Majin Vegeta [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100811,Super Saiyan Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100812,Super Saiyan Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100813,Super Saiyan Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100814,Super Saiyan Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100824,Bardock [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100831,Goku (Youth) (Giant Ape) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100832,Goku (Youth) (Giant Ape) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100833,Goku (Youth) (Giant Ape) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100834,Goku (Youth) (Giant Ape) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100841,Vegeta (Giant Ape) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100842,Vegeta (Giant Ape) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100843,Vegeta (Giant Ape) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
100844,Vegeta (Giant Ape) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-07-24 07:39:44.417737,2024-07-24 07:39:44.417737
