id,budokai_id,mission_type,name,priority,target_value,prev_budokai_mission_id,created_at,updated_at
22034,22,3,"Score 20,000,000 points",45,20000000,22033.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22035,22,3,"Score 25,000,000 points",44,25000000,22034.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22036,22,3,"Score 30,000,000 points",43,30000000,22035.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22037,22,4,Win 2 World Tournaments in a row,42,2,,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22038,22,4,Win 3 World Tournaments in a row,41,3,22037.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22039,22,4,Win 4 World Tournaments in a row,40,4,22038.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22040,22,4,Win 5 World Tournaments in a row,39,5,22039.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22041,22,4,Win 6 World Tournaments in a row,38,6,22040.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22042,22,4,Win 7 World Tournaments in a row,37,7,22041.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22043,22,4,Win 8 World Tournaments in a row,36,8,22042.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22044,22,4,Win 9 World Tournaments in a row,35,9,22043.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22045,22,4,Win 10 World Tournaments in a row,34,10,22044.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22046,22,4,Win 15 World Tournaments in a row,33,15,22045.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22047,22,4,Win 20 World Tournaments in a row,32,20,22046.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22048,22,1,Get 1 win,31,1,,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22049,22,1,Get 2 wins,30,2,22048.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22050,22,1,Get 3 wins,29,3,22049.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22051,22,1,Get 4 wins,28,4,22050.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22052,22,1,Get 5 wins,27,5,22051.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22053,22,1,Get 6 wins,26,6,22052.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22054,22,1,Get 7 wins,25,7,22053.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22055,22,1,Get 8 wins,24,8,22054.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22056,22,1,Get 9 wins,23,9,22055.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22057,22,1,Get 10 wins,22,10,22056.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22058,22,1,Get 11 wins,21,11,22057.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22059,22,1,Get 12 wins,20,12,22058.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22060,22,1,Get 13 wins,19,13,22059.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22061,22,1,Get 14 wins,18,14,22060.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22062,22,1,Get 15 wins,17,15,22061.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22063,22,1,Get 16 wins,16,16,22062.0,2024-07-30 10:30:55.966314,2024-07-30 10:30:55.966314
22064,22,1,Get 17 wins,15,17,22063.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22065,22,1,Get 18 wins,14,18,22064.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22066,22,1,Get 19 wins,13,19,22065.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22067,22,1,Get 20 wins,12,20,22066.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22068,22,2,Reach King Chappa Tier,11,2,,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22069,22,2,Reach Hercule Tier,10,3,22068.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22070,22,2,Reach Videl Tier,9,4,22069.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22071,22,2,Reach Master Roshi Tier,8,5,22070.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22072,22,2,Reach Korin Tier,7,6,22071.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22073,22,2,Reach Kami Tier,6,7,22072.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22074,22,2,Reach King Yemma Tier,5,8,22073.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22075,22,2,Reach King Kai Tier,4,9,22074.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22076,22,2,Reach Supreme Kai Tier,3,10,22075.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22077,22,2,Reach Elder Kai Tier,2,11,22076.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
22078,22,2,Reach Beerus Tier,1,12,22077.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23001,23,3,"Score 10,000 points",102,10000,,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23002,23,3,"Score 50,000 points",101,50000,23001.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23003,23,3,"Score 100,000 points",100,100000,23002.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23004,23,3,"Score 250,000 points",99,250000,23003.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23005,23,3,"Score 500,000 points",98,500000,23004.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23006,23,3,"Score 1,000,000 points",97,1000000,23005.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23007,23,3,"Score 1,500,000 points",96,1500000,23006.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23008,23,3,"Score 2,000,000 points",95,2000000,23007.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23009,23,3,"Score 2,500,000 points",94,2500000,23008.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23010,23,3,"Score 3,000,000 points",93,3000000,23009.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23011,23,3,"Score 4,000,000 points",92,4000000,23010.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23012,23,3,"Score 5,000,000 points",91,5000000,23011.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23013,23,3,"Score 6,000,000 points",90,6000000,23012.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23014,23,3,"Score 6,300,000 points",89,6300000,23013.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23015,23,3,"Score 6,400,000 points",88,6400000,23014.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23016,23,3,"Score 6,500,000 points",87,6500000,23015.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23017,23,3,"Score 6,600,000 points",86,6600000,23016.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23018,23,3,"Score 6,700,000 points",85,6700000,23017.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23019,23,3,"Score 7,000,000 points",84,7000000,23018.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23020,23,3,"Score 7,300,000 points",83,7300000,23019.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23021,23,3,"Score 7,400,000 points",82,7400000,23020.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23022,23,3,"Score 7,500,000 points",81,7500000,23021.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23023,23,3,"Score 7,600,000 points",80,7600000,23022.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23024,23,3,"Score 7,700,000 points",79,7700000,23023.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23025,23,3,"Score 8,000,000 points",78,8000000,23024.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23026,23,3,"Score 8,300,000 points",77,8300000,23025.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23027,23,3,"Score 8,400,000 points",76,8400000,23026.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23028,23,3,"Score 8,500,000 points",75,8500000,23027.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23029,23,3,"Score 8,600,000 points",74,8600000,23028.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23030,23,3,"Score 8,700,000 points",73,8700000,23029.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23031,23,3,"Score 9,000,000 points",72,9000000,23030.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23032,23,3,"Score 10,000,000 points",71,10000000,23031.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23033,23,3,"Score 11,000,000 points",70,11000000,23032.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23034,23,3,"Score 12,000,000 points",69,12000000,23033.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23035,23,3,"Score 13,000,000 points",68,13000000,23034.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23036,23,3,"Score 14,000,000 points",67,14000000,23035.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23037,23,3,"Score 15,000,000 points",66,15000000,23036.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23038,23,3,"Score 16,000,000 points",65,16000000,23037.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23039,23,3,"Score 17,000,000 points",64,17000000,23038.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23040,23,3,"Score 18,000,000 points",63,18000000,23039.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23041,23,3,"Score 19,000,000 points",62,19000000,23040.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23042,23,3,"Score 20,000,000 points",61,20000000,23041.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23043,23,3,"Score 21,000,000 points",60,21000000,23042.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23044,23,3,"Score 22,000,000 points",59,22000000,23043.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23045,23,3,"Score 23,000,000 points",58,23000000,23044.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23046,23,3,"Score 24,000,000 points",57,24000000,23045.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23047,23,3,"Score 25,000,000 points",56,25000000,23046.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23048,23,3,"Score 26,000,000 points",55,26000000,23047.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23049,23,3,"Score 27,000,000 points",54,27000000,23048.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23050,23,3,"Score 28,000,000 points",53,28000000,23049.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23051,23,3,"Score 29,000,000 points",52,29000000,23050.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23052,23,3,"Score 30,000,000 points",51,30000000,23051.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23053,23,4,Win 2 World Tournaments in a row,50,2,,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23054,23,4,Win 3 World Tournaments in a row,49,3,23053.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23055,23,4,Win 4 World Tournaments in a row,48,4,23054.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23056,23,4,Win 5 World Tournaments in a row,47,5,23055.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23057,23,4,Win 6 World Tournaments in a row,46,6,23056.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23058,23,4,Win 7 World Tournaments in a row,45,7,23057.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23059,23,4,Win 8 World Tournaments in a row,44,8,23058.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23060,23,4,Win 9 World Tournaments in a row,43,9,23059.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23061,23,4,Win 10 World Tournaments in a row,42,10,23060.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23062,23,4,Win 11 World Tournaments in a row,41,11,23061.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23063,23,4,Win 12 World Tournaments in a row,40,12,23062.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23064,23,4,Win 13 World Tournaments in a row,39,13,23063.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23065,23,4,Win 14 World Tournaments in a row,38,14,23064.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23066,23,4,Win 15 World Tournaments in a row,37,15,23065.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23067,23,4,Win 16 World Tournaments in a row,36,16,23066.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23068,23,4,Win 17 World Tournaments in a row,35,17,23067.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23069,23,4,Win 18 World Tournaments in a row,34,18,23068.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23070,23,4,Win 19 World Tournaments in a row,33,19,23069.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23071,23,4,Win 20 World Tournaments in a row,32,20,23070.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23072,23,1,Get 1 win,31,1,,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23073,23,1,Get 2 wins,30,2,23072.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23074,23,1,Get 3 wins,29,3,23073.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23075,23,1,Get 4 wins,28,4,23074.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23076,23,1,Get 5 wins,27,5,23075.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23077,23,1,Get 6 wins,26,6,23076.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23078,23,1,Get 7 wins,25,7,23077.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23079,23,1,Get 8 wins,24,8,23078.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23080,23,1,Get 9 wins,23,9,23079.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23081,23,1,Get 10 wins,22,10,23080.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23082,23,1,Get 11 wins,21,11,23081.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23083,23,1,Get 12 wins,20,12,23082.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23084,23,1,Get 13 wins,19,13,23083.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23085,23,1,Get 14 wins,18,14,23084.0,2024-07-30 10:30:55.974683,2024-07-30 10:30:55.974683
23086,23,1,Get 15 wins,17,15,23085.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23087,23,1,Get 16 wins,16,16,23086.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23088,23,1,Get 17 wins,15,17,23087.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23089,23,1,Get 18 wins,14,18,23088.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23090,23,1,Get 19 wins,13,19,23089.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23091,23,1,Get 20 wins,12,20,23090.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23092,23,2,Reach King Chappa Tier,11,2,,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23093,23,2,Reach Hercule Tier,10,3,23092.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23094,23,2,Reach Videl Tier,9,4,23093.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23095,23,2,Reach Master Roshi Tier,8,5,23094.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23096,23,2,Reach Korin Tier,7,6,23095.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23097,23,2,Reach Kami Tier,6,7,23096.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23098,23,2,Reach King Yemma Tier,5,8,23097.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23099,23,2,Reach King Kai Tier,4,9,23098.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23100,23,2,Reach Supreme Kai Tier,3,10,23099.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23101,23,2,Reach Elder Kai Tier,2,11,23100.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
23102,23,2,Reach Beerus Tier,1,12,23101.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24001,24,3,"Score 10,000 points",102,10000,,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24002,24,3,"Score 50,000 points",101,50000,24001.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24003,24,3,"Score 100,000 points",100,100000,24002.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24004,24,3,"Score 250,000 points",99,250000,24003.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24005,24,3,"Score 500,000 points",98,500000,24004.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24006,24,3,"Score 1,000,000 points",97,1000000,24005.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24007,24,3,"Score 1,500,000 points",96,1500000,24006.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24008,24,3,"Score 2,000,000 points",95,2000000,24007.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24009,24,3,"Score 2,500,000 points",94,2500000,24008.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24010,24,3,"Score 3,000,000 points",93,3000000,24009.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24011,24,3,"Score 4,000,000 points",92,4000000,24010.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24012,24,3,"Score 5,000,000 points",91,5000000,24011.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24013,24,3,"Score 6,000,000 points",90,6000000,24012.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24014,24,3,"Score 6,300,000 points",89,6300000,24013.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24015,24,3,"Score 6,400,000 points",88,6400000,24014.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24016,24,3,"Score 6,500,000 points",87,6500000,24015.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24017,24,3,"Score 6,600,000 points",86,6600000,24016.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24018,24,3,"Score 6,700,000 points",85,6700000,24017.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24019,24,3,"Score 7,000,000 points",84,7000000,24018.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24020,24,3,"Score 7,300,000 points",83,7300000,24019.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24021,24,3,"Score 7,400,000 points",82,7400000,24020.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24022,24,3,"Score 7,500,000 points",81,7500000,24021.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24023,24,3,"Score 7,600,000 points",80,7600000,24022.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24024,24,3,"Score 7,700,000 points",79,7700000,24023.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24025,24,3,"Score 8,000,000 points",78,8000000,24024.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24026,24,3,"Score 8,300,000 points",77,8300000,24025.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24027,24,3,"Score 8,400,000 points",76,8400000,24026.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24028,24,3,"Score 8,500,000 points",75,8500000,24027.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24029,24,3,"Score 8,600,000 points",74,8600000,24028.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24030,24,3,"Score 8,700,000 points",73,8700000,24029.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24031,24,3,"Score 9,000,000 points",72,9000000,24030.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24032,24,3,"Score 10,000,000 points",71,10000000,24031.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24033,24,3,"Score 11,000,000 points",70,11000000,24032.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24034,24,3,"Score 12,000,000 points",69,12000000,24033.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24035,24,3,"Score 13,000,000 points",68,13000000,24034.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24036,24,3,"Score 14,000,000 points",67,14000000,24035.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24037,24,3,"Score 15,000,000 points",66,15000000,24036.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24038,24,3,"Score 16,000,000 points",65,16000000,24037.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24039,24,3,"Score 17,000,000 points",64,17000000,24038.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24040,24,3,"Score 18,000,000 points",63,18000000,24039.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24041,24,3,"Score 19,000,000 points",62,19000000,24040.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24042,24,3,"Score 20,000,000 points",61,20000000,24041.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24043,24,3,"Score 21,000,000 points",60,21000000,24042.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24044,24,3,"Score 22,000,000 points",59,22000000,24043.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24045,24,3,"Score 23,000,000 points",58,23000000,24044.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24046,24,3,"Score 24,000,000 points",57,24000000,24045.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24047,24,3,"Score 25,000,000 points",56,25000000,24046.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24048,24,3,"Score 26,000,000 points",55,26000000,24047.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24049,24,3,"Score 27,000,000 points",54,27000000,24048.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24050,24,3,"Score 28,000,000 points",53,28000000,24049.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24051,24,3,"Score 29,000,000 points",52,29000000,24050.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
24052,24,3,"Score 30,000,000 points",51,30000000,24051.0,2024-07-30 10:30:55.982928,2024-07-30 10:30:55.982928
