id,ai_type,action_type,weight,hp_rate_begin,hp_rate_end,min_interval,max_number,atk_rate_1,atk_rate_2,max_num_per_turn,recover_hp_rate,next_ai_type,ai_param,ai_param2,attack_order,created_at,updated_at
657,107,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
658,107,1,91,0.0,100.0,0,999,100,100,6,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
659,108,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
660,108,1,91,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
661,109,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
662,109,1,91,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
663,110,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
664,110,1,91,0.0,100.0,0,999,100,100,9,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
665,111,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
666,111,1,30,0.0,100.0,0,999,100,100,4,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
667,111,2,60,0.0,100.0,4,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
668,112,0,7,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
669,112,1,30,0.0,100.0,0,999,100,100,5,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
670,112,2,63,0.0,100.0,5,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
671,113,0,4,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
672,113,1,30,0.0,100.0,0,999,100,100,6,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
673,113,2,66,0.0,100.0,6,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
674,50080,1,5,0.0,100.0,0,999,100,100,5,0,,,,0,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
675,50080,2,95,0.0,100.0,5,999,100,100,1,0,,,,0,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
676,50090,1,5,0.0,100.0,0,999,100,100,6,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
677,50090,2,80,0.0,100.0,6,999,100,100,1,0,,,,0,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
678,50100,1,5,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
679,50100,2,80,0.0,100.0,7,999,100,100,1,0,,,,0,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
680,50110,1,60,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
681,50110,2,40,0.0,100.0,7,999,100,100,1,0,,,,1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
682,50111,1,60,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
683,50111,2,40,0.0,100.0,7,999,100,100,1,0,,,,3,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
684,50120,1,70,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
685,50120,2,30,0.0,100.0,5,999,100,100,2,0,,,,3,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
686,50121,1,70,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
687,50121,2,30,0.0,100.0,5,999,100,100,2,0,,,,2,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
688,50130,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
689,50130,2,30,0.0,100.0,7,999,100,100,1,0,,,,2,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
690,50130,4,20,0.0,100.0,7,999,100,100,1,15,,,,3,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
691,50131,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
692,50131,2,30,0.0,100.0,7,999,100,100,1,0,,,,1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
693,50131,4,20,0.0,100.0,7,999,100,100,1,15,,,,2,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
698,114,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
699,114,1,74,0.0,100.0,0,999,100,100,4,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
700,114,2,17,0.0,100.0,2,999,100,100,2,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
701,115,0,8,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
702,115,1,76,0.0,100.0,0,999,100,100,5,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
703,115,2,16,0.0,100.0,2,999,100,100,2,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
704,50142,1,1,0.0,100.0,0,999,100,100,3,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
705,50142,2,50,0.0,100.0,3,999,100,100,1,0,,,,2,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
706,50142,3,49,0.0,100.0,0,999,100,80,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
707,116,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
708,116,1,72,0.0,100.0,0,999,100,100,6,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
709,116,2,18,0.0,100.0,2,999,100,100,2,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
710,117,0,13,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.041305,2024-07-30 10:31:14.041305
711,117,1,17,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
712,117,2,20,0.0,100.0,7,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
713,117,4,50,0.0,85.0,0,999,100,100,1,5,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
714,118,0,12,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
715,118,1,16,0.0,100.0,0,999,100,100,6,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
716,118,2,22,0.0,100.0,6,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
717,118,4,50,0.0,85.0,0,999,100,100,1,8,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
718,50112,1,60,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
719,50112,2,40,0.0,100.0,7,999,100,100,1,0,,,,2,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
720,50122,1,70,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
721,50122,2,30,0.0,100.0,5,999,100,100,2,0,,,,1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
722,50132,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
723,50132,2,30,0.0,100.0,7,999,100,100,1,0,,,,3,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
724,50132,4,20,0.0,100.0,7,999,100,100,1,15,,,,1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
725,119,0,11,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
726,119,1,35,0.0,100.0,0,999,100,100,9,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
727,119,2,12,0.0,100.0,5,999,100,100,2,0,,2294.0,5126.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
728,119,2,12,0.0,100.0,5,999,100,100,2,0,,2295.0,5127.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
729,119,4,30,0.0,90.0,0,999,100,100,1,4,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
730,120,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
731,120,1,47,0.0,100.0,0,999,100,100,10,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
732,120,2,19,0.0,100.0,10,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
733,120,4,25,0.0,85.0,0,999,100,100,1,4,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
734,121,0,22,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
735,121,1,25,0.0,100.0,0,999,100,100,4,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
736,121,2,13,0.0,100.0,4,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
737,121,3,40,0.0,100.0,0,999,100,40,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
738,122,0,12,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
739,122,1,22,0.0,100.0,0,999,100,100,6,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
740,122,2,16,0.0,100.0,6,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
741,122,3,50,0.0,100.0,0,999,100,70,2,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
742,18000,1,100,0.0,100.0,0,999,100,100,6,0,18001.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
743,18001,1,100,0.0,100.0,0,999,100,100,6,0,18002.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
744,18002,1,100,0.0,100.0,0,999,100,100,6,0,18003.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
745,18003,1,100,0.0,100.0,0,999,100,100,6,0,18004.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
746,18004,2,100,0.0,100.0,0,999,100,100,1,0,18005.0,4009.0,10431.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
747,18005,1,100,0.0,100.0,0,999,100,100,6,0,18006.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
748,18006,1,100,0.0,100.0,0,999,100,100,6,0,18007.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
749,18007,1,100,0.0,100.0,0,999,100,100,6,0,18008.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
750,18008,1,100,0.0,100.0,0,999,100,100,6,0,18009.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
751,18009,1,100,0.0,100.0,0,999,100,100,6,0,18010.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
752,18010,1,100,0.0,100.0,0,999,100,100,6,0,18011.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
753,18011,1,100,0.0,100.0,0,999,100,100,6,0,18012.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
754,18012,1,100,0.0,100.0,0,999,100,100,6,0,18013.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
755,18013,2,100,0.0,100.0,0,999,100,100,1,0,18000.0,4010.0,10432.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
756,123,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
757,123,1,36,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
758,123,2,14,0.0,100.0,6,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
759,123,3,40,0.0,100.0,0,999,140,120,3,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
760,124,0,15,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
761,124,1,63,0.0,100.0,0,999,100,100,9,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
762,124,2,25,0.0,100.0,6,999,100,100,2,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
763,125,0,12,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
764,125,1,65,0.0,100.0,0,999,100,100,10,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
765,125,2,23,0.0,100.0,4,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
766,126,0,12,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
767,126,1,38,0.0,100.0,0,999,100,100,9,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
768,126,2,20,0.0,100.0,8,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
769,126,4,30,0.0,90.0,0,999,100,100,1,13,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
770,127,0,12,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
771,127,1,36,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
772,127,2,20,0.0,100.0,6,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
773,127,3,32,0.0,100.0,0,999,90,85,4,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
774,19000,1,100,0.0,100.0,0,999,100,100,6,0,19001.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
775,19001,1,100,0.0,100.0,0,999,100,100,6,0,19002.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
776,19002,1,100,0.0,100.0,0,999,100,100,6,0,19003.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
777,19003,2,100,0.0,100.0,0,999,100,100,1,0,19004.0,4305.0,11205.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
778,19004,1,100,0.0,100.0,0,999,100,100,6,0,19005.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
779,19005,1,100,0.0,100.0,0,999,100,100,6,0,19006.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
780,19006,1,100,0.0,100.0,0,999,100,100,6,0,19007.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
781,19007,0,100,0.0,100.0,0,999,100,100,1,0,19008.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
782,19008,1,100,0.0,100.0,0,999,100,100,6,0,19009.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
783,19009,2,100,0.0,100.0,0,999,100,100,2,0,19010.0,4306.0,11207.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
784,19010,1,100,0.0,100.0,0,999,100,100,6,0,19011.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
785,19011,1,100,0.0,100.0,0,999,100,100,6,0,19012.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
786,19012,1,100,0.0,100.0,0,999,100,100,6,0,19013.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
787,19013,1,100,0.0,100.0,0,999,100,100,6,0,19014.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
788,19014,1,100,0.0,100.0,0,999,100,100,6,0,19015.0,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
789,19015,2,100,0.0,100.0,0,999,100,100,2,0,19000.0,4307.0,11209.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
790,128,1,70,0.0,100.0,0,999,100,100,3,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
791,128,2,10,0.0,100.0,0,999,100,100,1,0,,4330.0,11253.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
792,128,2,10,0.0,100.0,0,999,100,100,1,0,,4331.0,11255.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
793,128,2,10,0.0,100.0,0,999,100,100,1,0,,4332.0,11257.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
794,129,1,800,0.0,100.0,0,999,100,100,4,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
795,129,2,67,0.0,100.0,0,999,100,100,1,0,,4324.0,11235.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
796,129,2,67,0.0,100.0,0,999,100,100,1,0,,4325.0,11237.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
797,129,2,66,0.0,100.0,0,999,100,100,1,0,,4326.0,11239.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
798,130,1,750,0.0,100.0,0,999,100,100,5,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
799,130,2,84,0.0,100.0,0,999,100,100,1,0,,4324.0,11241.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
800,130,2,83,0.0,100.0,0,999,100,100,1,0,,4325.0,11243.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
801,130,2,83,0.0,100.0,0,999,100,100,1,0,,4326.0,11245.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
802,131,1,700,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
803,131,2,100,0.0,100.0,0,999,100,100,1,0,,4327.0,11247.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
804,131,2,100,0.0,100.0,0,999,100,100,1,0,,4328.0,11249.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
805,131,2,100,0.0,100.0,0,999,100,100,1,0,,4329.0,11251.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
806,132,1,850,0.0,100.0,0,999,100,100,4,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
807,132,2,50,0.0,100.0,0,999,100,100,1,0,,4327.0,11247.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
808,132,2,50,0.0,100.0,0,999,100,100,1,0,,4328.0,11249.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
809,132,2,50,0.0,100.0,0,999,100,100,1,0,,4329.0,11251.0,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
810,133,1,300,0.0,100.0,0,999,100,100,2,0,,,,-1,2024-07-30 10:31:14.054361,2024-07-30 10:31:14.054361
811,133,2,700,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
812,134,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
813,134,1,18,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
814,134,2,12,0.0,100.0,6,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
815,134,4,60,0.0,90.0,0,999,100,100,1,5,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
816,135,0,5,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
817,135,1,15,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
818,135,2,12,0.0,100.0,5,999,100,100,2,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
819,135,4,68,0.0,90.0,0,999,100,100,1,7,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
820,136,2,99,0.0,100.0,0,999,100,100,1,0,137.0,,,0,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
821,137,1,1,0.0,100.0,0,999,100,100,3,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
822,138,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
823,138,1,65,0.0,100.0,0,999,100,100,10,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
824,138,2,25,0.0,100.0,2,999,100,100,3,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
825,139,0,8,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
826,139,1,40,0.0,100.0,0,999,100,100,7,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
827,139,2,15,0.0,100.0,6,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
828,139,4,37,0.0,90.0,0,999,100,100,1,15,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
829,140,0,5,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
830,140,1,35,0.0,100.0,0,999,100,100,8,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
831,140,2,25,0.0,100.0,7,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
832,140,4,35,0.0,90.0,0,999,100,100,1,15,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
833,141,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
834,141,1,42,0.0,100.0,0,999,100,100,10,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
835,141,2,18,0.0,100.0,9,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
836,141,4,30,0.0,90.0,0,999,100,100,1,15,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
837,142,0,5,0.0,100.0,0,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
838,142,1,42,0.0,100.0,0,999,100,100,10,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
839,142,2,20,0.0,100.0,9,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
840,142,4,33,0.0,90.0,0,999,100,100,1,20,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
841,20000,1,30,0.0,100.0,0,999,100,100,4,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
842,20000,2,20,0.0,100.0,3,999,100,100,1,0,,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
843,20000,4,50,0.0,90.0,0,999,100,100,1,10,,,,1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
844,21000,5,100,0.0,100.0,0,999,100,100,3,0,21001.0,1.0,3.0,0,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
845,21001,1,100,0.0,100.0,0,999,100,100,5,0,21002.0,,,0,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
846,21002,5,100,0.0,100.0,0,999,100,100,3,0,21003.0,1.0,2.0,1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
847,21003,1,100,0.0,100.0,0,999,100,100,5,0,21004.0,,,1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
848,21004,1,100,0.0,100.0,0,999,100,100,5,0,21005.0,,,1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
849,21005,1,100,0.0,100.0,0,999,100,100,5,0,21006.0,,,2,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
850,21006,1,100,0.0,100.0,0,999,100,100,5,0,21007.0,,,2,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
851,21007,5,100,0.0,100.0,0,999,100,100,3,0,21008.0,1.0,1.0,2,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
852,21008,2,100,0.0,100.0,0,999,100,100,1,0,21000.0,,,3,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
853,22000,1,100,0.0,100.0,0,999,100,100,7,0,22001.0,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
854,22001,5,100,0.0,100.0,0,999,100,100,2,0,22002.0,1.0,3.0,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
855,22002,1,100,0.0,100.0,0,999,100,100,7,0,22003.0,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
856,22003,1,100,0.0,100.0,0,999,100,100,7,0,22004.0,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
857,22004,1,100,0.0,100.0,0,999,100,100,7,0,22005.0,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
858,22005,1,100,0.0,100.0,0,999,100,100,7,0,22006.0,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
859,22006,1,100,0.0,100.0,0,999,100,100,7,0,22007.0,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
860,22007,5,100,0.0,100.0,0,999,100,100,2,0,22008.0,1.0,2.0,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
861,22008,1,100,0.0,100.0,0,999,100,100,7,0,22009.0,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
862,22009,1,100,0.0,100.0,0,999,100,100,7,0,22010.0,,,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
863,22010,5,100,0.0,100.0,0,999,100,100,1,0,22011.0,1.0,1.0,-1,2024-07-30 10:31:14.067355,2024-07-30 10:31:14.067355
