id,area_id,name,prev_quest_id,any_clear_bonus_stones,all_clear_bonus_stones,visit_count_max,interval_reset_visited_days,can_ignore_difficulty_order,limitation_announcement_master_id,boostable,start_at,enable_sugoroku_auto,enable_battle_auto,created_at,updated_at
245001,245,Big Bucks Hercule Challenge,,1.0,,,,1,,1,2023-04-03 06:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
247001,247,Intensive Training: Offense,,1.0,,,,1,,0,2023-07-07 00:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
247002,247,Intensive Training: Defense,,1.0,,,,1,,0,2023-07-07 00:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
248001,248,"Come Forth, Ultimate Shenron!",,1.0,,1.0,1.0,1,,0,2023-07-07 00:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
249001,249,Master It! The Dream Technique!,,1.0,,3.0,7.0,1,,0,2023-07-18 00:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
251001,251,Rest and Wait for the Cell Games,,1.0,,,,1,,1,2023-04-02 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
251002,251,A Short Break,251001.0,1.0,,,,1,,1,2024-04-02 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
252001,252,God-Level Intensive Training,,1.0,,1.0,7.0,1,,0,2023-03-18 05:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
253001,253,The Genius Bulma's Battle Prep,,1.0,,,,1,,1,2023-06-27 06:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
254001,254,Training of Goku's Family,,1.0,,1.0,1.0,1,,0,2023-05-08 08:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
255001,255,Adventure Of Her Own,,1.0,,,,1,,1,2023-05-15 08:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
256001,256,Gowasu's Beliefs,,1.0,,3.0,7.0,1,,0,2023-09-08 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
256002,256,Zamasu's Ideals,,1.0,,3.0,7.0,1,,0,2023-09-08 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
257001,257,In Search of the Light of Hope,,1.0,,1.0,1.0,1,,0,2023-08-25 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
258001,258,Test 1: GT Heroes,,,,,,1,,0,2023-11-03 06:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
258002,258,Test 2: Dragon Ball Seekers,,,,,,1,,0,2023-11-10 06:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
258003,258,Test 3: Accelerated Battle,,,,,,1,,0,2023-11-17 06:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
258004,258,Test 4: GT Bosses,,,,,,1,,0,2023-11-24 06:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
259001,259,Unstoppable! Walking Weapons of Destruction,,1.0,,1.0,1.0,1,,0,2024-01-10 06:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
261001,261,Big Bucks Hercule Challenge,,1.0,,,,1,,1,2023-10-20 00:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
262001,262,Turtle School's Intensive Training,,1.0,,1.0,1.0,1,,0,2023-10-20 00:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
263001,263,Future Fighters' Super Training,,1.0,,1.0,7.0,1,,0,2023-08-25 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
264001,264,Defenders of Kame House,,1.0,,,,1,,1,2023-10-26 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
264002,264,Attack and Defend with Transformation,264001.0,1.0,,,,1,,1,2023-10-26 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
265001,265,Inherited Hope,,1.0,,1.0,1.0,1,,0,2023-10-03 08:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
266001,266,Targeted Dark Factor,,1.0,,,,1,,1,2023-11-22 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
266002,266,Result of the Creation of a Universe,266001.0,1.0,,,,1,,1,2023-11-22 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
267001,267,Master It! Special Technique of Hope,,1.0,,1.0,7.0,1,,0,2023-11-20 00:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
268001,268,Round 1: Time Travelers [AGL],,,,,,1,,0,2023-11-22 06:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
268002,268,Round 1: Time Travelers [TEQ],,,,,,1,,0,2023-11-22 06:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
268003,268,Round 1: Time Travelers [INT],,,,,,1,,0,2023-11-22 06:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
268004,268,Round 1: Time Travelers [STR],,,,,,1,,0,2023-11-22 06:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
268005,268,Round 1: Time Travelers [PHY],,,,,,1,,0,2023-11-22 06:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
268006,268,Round 2: Crossover [AGL],,,,,,1,,0,2023-11-29 06:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
268007,268,Round 2: Crossover [TEQ],,,,,,1,,0,2023-11-29 06:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
268008,268,Round 2: Crossover [INT],,,,,,1,,0,2023-11-29 06:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
268009,268,Round 2: Crossover [STR],,,,,,1,,0,2023-11-29 06:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
268010,268,Round 2: Crossover [PHY],,,,,,1,,0,2023-11-29 06:00:00,1,0,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
273001,273,Hercule vs. Cell,,1.0,,,,1,,1,2024-04-02 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
273002,273,Hercule vs. Majin Buu,273001.0,1.0,,,,1,,1,2024-04-02 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
273003,273,Hercule vs. the God of Destruction,273002.0,1.0,,,,1,,1,2024-04-02 06:00:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
301001,301,Raditz the Saiyan,,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
301002,301,Saiyan Showdown,301001.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
301003,301,Dire Straits,301002.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
301004,301,Gohan Erupts!,301003.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
301005,301,Last Chance,301004.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
302001,302,Here Come the Saiyans,,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
302002,302,Saiyan Rampage,302001.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
302003,302,Goku’s Wrath,302002.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
302004,302,The Prince Cometh,302003.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
302005,302,Red-Hot Rumble,302004.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
303001,303,Go Team Bardock!,,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
303002,303,Planet Vegeta’s Prince,303001.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
303003,303,Frieza’s Betrayal,303002.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
303004,303,Prelude to Doom,303003.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.421708,2024-05-17 11:37:58.421708
303005,303,Futile Struggle,303004.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
303006,303,Last Battle,303005.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
303007,303,Mystery Planet,303006.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
303008,303,Dastardly Space Pirate,303007.0,,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
303009,303,Furious Transformation!,303008.0,1.0,,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304001,304,Prolific Patrolmen,,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304002,304,Fight for Peace!,304001.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304003,304,Problem Solved!,304002.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304004,304,Pilaf's Back for More...,304003.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304005,304,Top-Level Training,304004.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304006,304,On the Shoulders of Gods,304005.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304007,304,Gotta Get Stronger!,304006.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304008,304,No Limits!,304007.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304009,304,Malevolent Resurgence,304008.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304010,304,Frieza's Army Reborn,304009.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304011,304,Indefectible Invasion,304010.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
304012,304,Battling the Unknown,304011.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305001,305,Foreshadowing of Despair,,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305002,305,Namek Occupation,305001.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305003,305,Ginyu Force Rules,305002.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305004,305,Frieza's Fury,305003.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305005,305,Frieza's Transformation,305004.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305006,305,Frieza's Second Transformation,305005.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305007,305,Beginning of Karma,305006.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305008,305,Chilling Bloodline,305007.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305009,305,Destiny Packs a Punch,305008.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305010,305,Battle of Ultra Evolution,305009.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305011,305,A Trial Beyond Divinity,305012.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305012,305,The End of the Battle Beyond Gods,305010.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
305013,305,Full-Power Whis?!,305011.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
306001,306,World Tournament Time!,,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
306002,306,The Worst Match Ever?!,306001.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
306003,306,The Finals Commence!,306002.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
306004,306,Mysterious Galactic Warrior,306003.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
306005,306,The Seal is Lifted,306004.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
306006,306,Vicious Galactic Warrior,306005.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
306007,306,Formidable Boujack!,306006.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
306008,306,Extreme Peril,306007.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
306009,306,Seriously Serious Fight,306008.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
306010,306,The Greatest Challenge,306009.0,2.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
307001,307,Encroaching Evil,,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
307002,307,Cooler's Squad Strikes!,307001.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
307003,307,To Korin's Tower,307002.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
307004,307,Senzu Bean of Hope,307003.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
307005,307,Piccolo's Here!,307004.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
307006,307,Goku Revived!,307005.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
307007,307,Strongest Vs. Strongest,307006.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
307008,307,"Like Father, Like Son",307007.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
307009,307,History of Oppression,307008.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
307010,307,Strongest Clan in the Universe,307009.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
308001,308,Fight On! Hero of Justice!,,,1.0,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
309001,309,"Pure Heart, Evil Ambition",,,1.0,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
310001,310,Intercept the Alien Warrior!,,,1.0,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
311001,311,"Young Hearts, Liberated!",,,1.0,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
312001,312,Defeat the King of Demon Realm!,,,1.0,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
313001,313,Stop the Reckless Majin!,,,1.0,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314001,314,Destruction God Awakens,,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314002,314,In Search of the Super Saiyan God,314001.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314003,314,Crème Caramel Fury,314002.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314004,314,Countdown to Destruction,314003.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314005,314,The Strongest Fighter: Gohan,314004.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314006,314,Fusion Counterattack,314005.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314007,314,Vegeta's Pride,314006.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314008,314,Super Saiyan God is Born,314007.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314009,314,Battle of Gods,314008.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314010,314,Challenging the Destruction God,314009.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314011,314,The Best Teacher in the Universe,314010.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
314012,314,Stronger than Ever!,314011.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315001,315,Earth's Greatest Threat,,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315002,315,Retaliating with Skill,315001.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315003,315,Mechanical Malice,315002.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315004,315,Crumbling Earth,315003.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315005,315,Ambitious Turles,315004.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315006,315,Furious Goku,315005.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315007,315,Spirit Bomb Miracle,315006.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315008,315,Peace Restored,315007.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315009,315,Outclassed,315008.0,,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315010,315,Sworn Enemy,315009.0,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
315011,315,Blood of the Saiyan Race,315010.0,1.0,,,,0,,1,2016-12-12 06:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
316001,316,Joker,,,1.0,,,0,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
317001,317,Evil Charisma,,,1.0,,,1,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
318001,318,New Namek’s Threat,,,1.0,,,1,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
318002,318,Cooler’s Resurrection,318001.0,,1.0,,,1,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
318003,318,Super Saiyan Tag Team,318002.0,,1.0,,,1,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
318004,318,The Nightmare Returns,318003.0,,1.0,,,1,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
318005,318,Metal Cooler’s Crew,318004.0,,1.0,,,1,,0,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319001,319,Clayborn Warrior,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319002,319,Miniature Menace,319001.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319003,319,Invincible Warrior,319002.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319004,319,Prince of the Saiyans,319003.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319005,319,Royal Might,319004.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319006,319,Frieza's Right Hand,319005.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319007,319,Space Pirate,319006.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319008,319,Walking Obliterator,319007.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319009,319,Destroyer of the Universe,319008.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319010,319,Heart Cold as Deep Space,319009.0,3.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319011,319,Superior Strength,319010.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319012,319,Life Form of Hate and Ruin,319011.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319013,319,An Unusual Villain,319012.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319014,319,Wicked Bloodline,319013.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.436791,2024-05-17 11:37:58.436791
319015,319,Metallic Demon,319014.0,5.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
319016,319,Depths of Despair,319015.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
319017,319,Burning for Vengeance,319016.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
319018,319,Warrior of Hate,319017.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
319019,319,Magnified Malice,319018.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
319020,319,Wild Hatred,319019.0,10.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
319021,319,The Android Born from Hate,319020.0,1.0,,,,1,,1,2016-08-22 06:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
319022,319,The Dark Prince Returns,319021.0,1.0,,,,1,,1,2016-08-22 06:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
319023,319,The Variable Majin,319022.0,1.0,,,,1,,1,2016-08-22 06:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
319024,319,Eruption of Vengeful Energy,319023.0,1.0,,,,1,,1,2021-03-01 06:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
320001,320,Transmogrified Monster,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
320002,320,Youth With a Future,320001.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
320003,320,Golden Combination,320002.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
320004,320,Seasoned Martial Artist,320003.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
320005,320,The Righteous Shen Style,320004.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
320006,320,Venerable Master Roshi,320005.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
320007,320,Bond of Master and Disciple,320006.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
320008,320,Technique Beyond Limit,320007.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
320009,320,A Legendary Fighter,320008.0,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-05-17 11:37:58.451484,2024-05-17 11:37:58.451484
